id,set,start,endtime,startbidprice,initialbidprice,ref,category,product,description,mrp,base
1,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,1145,Home & Kitchen,Wall art,5Frames0154 waterfall frame,1999,1979
2,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,1149,Apparel,Men's Solid Polo T-Shirts,Gary Cooper Pack of 4 Men's Solid Polo T-Shirts Size-S,1500,1485
3,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,486,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Red",1499,1484
4,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,354,Home & Kitchen,Space Saving Shoe Rack,4 Layer Z Type Lightweight Sleek Space Saving Shoe Organizer Rack,1999,1979
5,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,305,Apparel,Kurti and Jacket Set,Pick Any 1 Brocade Pink Jacket & Blue Kurta Size-XXL,1499,1484
6,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,399,Home & Kitchen,Wall Clock 3DSticker Home,Wall Clock 3D Sticker Decor Wall Clock(Area: 45 x 45cm)- DIYM07-SLV-SL    ,1999,1979
7,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,1137,Apparel,Pink Floorlenght Dress,Shree Pick Any1 Floor Length Dresses Pink Size-XL,2199,2177
8,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,728,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Multi,2598,2572
9,1,2021-10-20 09:00:00 +0000 +0000,2021-10-20 10:00:00 +0000 +0000,1,1,1164,Kitchen,Pressure Cooker Combo,Shagun 1.5+2+3+5 Lit. Pressure Cooker Set with 2 Common Lids,2999,2969
10,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,1149,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Embroidered Cosy Winter Kurta Wine-Free Size,2999,2969
11,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,467,Home & Kitchen,Wall Clock 3D Sticker,Shopper52 DIY Wall Clock 3D Sticker (Covering Area:30cm * 30cm)   ,1499,1484
12,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,338,Electronics & Appliances,School Lunch Bag and Box,Insulated Lunch Bag and Box for Home and Office Use Canvas Black ,1499,1484
13,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,716,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Brown,2998,2968
14,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,1193,Home & Kitchen,Wall art,5Frames0209 ship frame,1999,1979
15,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,703,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Stretchable Two Seater Black,2998,2968
16,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,1140,Apparel,Smart Casual Pants,Curllie Pack of 3 Smart Casual Pants-XXL,2199,2177
17,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,395,Home & Kitchen,"Handsfree soap,sanitiser",Shopper52 Automatic Hands Free Liquid Soap & Sanitizers - SPDIS    ,1999,1979
18,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,468,Home & Kitchen,Hammer Knife& Carry Pouch,12 In 1 Multiutility Hammer Knife With Carry Pouch Toolkit - H8089    ,1499,1484
19,2,2021-10-20 09:20:00 +0000 +0000,2021-10-20 10:20:00 +0000 +0000,1,1,393,Home & Kitchen,Multipurpose Backpack,Shopper52 Multipurpose Foldable Lightweight backpack Bag Blue–TRBAGPACK    ,1499,1484
20,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,357,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown",1499,1484
21,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,757,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Pink,2598,2572
22,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,1306,Apparel,Kurti and lower set,Pick any 1 Modern Kurta Yellow & Red Bottom set Size-L,1799,1781
23,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,849,Home Furnishing,Microfibre Bedsheet,Valito Microfibre 120 TC Bedsheet (Double_Brown),1399,1385
24,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,687,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater White,2998,2968
25,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,755,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Brown,2598,2572
26,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,432,Home & Kitchen,Wall Clock 3D Sticker,DIY Wall Clock 3D Sticker Home Office Decor Wall Clock (Black-Silver)  ,1999,1979
27,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,369,Home & Kitchen,LED Bluetooth Speaker,Music LED Bulb Bluetooth Speaker(White),1999,1979
28,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,304,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 2 Glue Stick ,1299,1286
29,3,2021-10-20 09:40:00 +0000 +0000,2021-10-20 10:40:00 +0000 +0000,1,1,303,Electronics & Appliances,Hot Melt Plastic Glue Gun," Hot Melt Plastic Glue Gun with 2 Glue Sticks for Decorating Purpose ",1299,1286
30,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,375,Home & Kitchen,Insulated Lunch Bag,Canvas Portable Thermal Insulated Lunch Bag with Handle(Multi-22)    ,1499,1484
31,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,1143,Apparel,Embroidered Woolen kurta,Woolkraft Colour Fantasy Woollen Embroidered Kurta Black-Free Size,2999,2969
32,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,416,Home Furnishing,Bedsheet Set,Pack of 2 Floral Fitted Double Size with Elastic Bedsheet & 4 Pillow covers,1999,1979
33,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,1148,Apparel,Woolen Elegance kurta,Woolkraft Pick Any 1 Woollen Elegance Kurta Olive-Free Size,2999,2969
34,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,1222,Home & Kitchen,Wall art,5Frames0238 river frame,1999,1979
35,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,1147,Apparel,Men's Sweatshirt,Gary Cooper Pack Of 3 Men's Sweatshirts-S,2100,2079
36,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,721,Apparel,Women Pop Collection Top ,Bloomeri Pretty Pop Collection Size -L,2997,2967
37,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,773,Home & Kitchen,Laptop bed table,Adjustable Foldable Portable Laptop Kids Study Table Bed Table ,2499,2474
38,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,734,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Multi,2598,2572
39,4,2021-10-20 10:00:00 +0000 +0000,2021-10-20 11:00:00 +0000 +0000,1,1,1305,Apparel,Kurti and lower set,Pick any 1 Modern Kurta Yellow & Red Bottom set Size-M,1799,1781
40,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,1136,Home Furnishing,Deewan Set,Royal roots pick any 1 foil print deewan set -blue,2300,2277
41,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,390,Home & Kitchen,Insulated Lunch Bag,Shopper52 Canvas Protable Thermal Insulated Lunch Bag(Multi-18)    ,1499,1484
42,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,1211,Home & Kitchen,Wall art,5Frames0227 fishes frame,1999,1979
43,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,1295,Jewellery,Earrings Set,Statement Earrings by  Faryal,1800,1782
44,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,721,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Blue,2598,2572
45,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,777,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter -Star & Stripe(Peach, 200 GSM)",2499,2474
46,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,415,Home & Kitchen,Cabinet Shoe Organiser,Shopper52 Stackable Shoe Rack Storage Stand Shoe Cabinet Shoe Organiser,1999,1979
47,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,789,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter -Star (Dark Grey and Beige, 200 GSM)",2499,2474
48,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,1182,Home & Kitchen,Wall art,5Frames0197 city frame,1999,1979
49,5,2021-10-20 10:20:00 +0000 +0000,2021-10-20 11:20:00 +0000 +0000,1,1,774,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter (Blue and Sky Blue, 200 GSM)",2499,2474
50,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,838,Apparel,Boys T-shirt Set,Pack of 5 Boys Tshirts Size 2-3  yrs,1495,1480
51,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,1130,Home Furnishing,Reversible Comforter,"Aurome Reversible Double bed Comforter -Star and Stripe (Grey ,200 GSM)",2999,2969
52,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,1137,Accessories,HAIR TRIMER WALDON,Waldon Beard Trimmer with a powerful battery and superior features,1699,1682
53,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,408,Home & Kitchen,"Broom,Dustpan & Wiper Set",Shopper52 Set of 5 pcs Broom Brush Set with Dustpan and Wiper Cleaning Set ,2000,1980
54,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,1262,Home & Kitchen,Wall art,5Frames0287 abstract frame,1999,1979
55,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,1143,Apparel,Shawl Set,Royal Shawls Everyday Dressy - Pack of 3 Shawls,2100,2079
56,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,324,Home Furnishing,Microfibre Bedsheet,Aurome premium micro fibre double bedsheet with 2 pillow covers-Check print,1499,1484
57,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,483,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Red",1499,1484
58,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,313,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 10 Glue Stick Free,1299,1286
59,6,2021-10-20 10:40:00 +0000 +0000,2021-10-20 11:40:00 +0000 +0000,1,1,1128,Home Furnishing,Reversible Comforter,"Aurome Reversible Double bed Comforter -Star & Stripe (Maroon , 200 GSM)",2999,2969
60,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,708,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Black,2998,2968
61,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,1238,Home & Kitchen,Wall art,5Frames0262 river frame,1999,1979
62,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,684,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Beige,2998,2968
63,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,305,Electronics & Appliances,DIY Hot Melt Glue Gun,Hot Melt Glue Gun for DIY Craft and Decoration 40w with 4 Glue Stick Free,1299,1286
64,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,706,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyesterr Stretchable Two Seater Floral,2998,2968
65,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,1132,Home Furnishing,Reversible Comforter,"Aurome Reversible Double bed Comforter -Star (Light & Dark Pink ,200 GSM)",2999,2969
66,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,1189,Home & Kitchen,Wall art,5Frames0205 ship frame,1999,1979
67,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,1243,Home & Kitchen,Wall art,5Frames0267 elephant frame,1999,1979
68,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,1138,Apparel,Pink Floorlenght Dress,Shree Pick Any1 Floor Length Dresses Pink Size-XXL,2199,2177
69,7,2021-10-20 11:00:00 +0000 +0000,2021-10-20 12:00:00 +0000 +0000,1,1,1141,Apparel,Kurta and Stoll Set,Jaasvi Pack of 2 Woolen Kurtas & 2 Stolls-M,1599,1583
70,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,1,Jewellery,Pendant Necklace Set,"Sparkling Statement by Faryal(3 Pandent, 3 Earrings with 1 Chain)",2000,1980
71,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,1138,Apparel,Lehenga and Kurta Set,Rangeeli Ethnic Kids Shop - Lehenga & Multi Layer Kurta Size 8-9 yrs,1698,1681
72,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,315,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers check print,1499,1484
73,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,318,Home Furnishing,Anti Skid Mat,"Aurome Anti-Skid Cotton Bath/Door Mat Set of 2(Size-51x80 cm, 43x62 cm)",1499,1484
74,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,744,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Yellow,2598,2572
75,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,359,Home & Kitchen,Multi Functional Pouch,"Multi Functional Pouch Cosmetic, Travel Handbag, Mp3, Phone, Book  Brown",1499,1484
76,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,342,Electronics & Appliances,School Lunch Bag and Box,Insulated Lunch Bag and Box for Home and Office Use Yellow,1499,1484
77,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,443,Electronics & Appliances,Trimmer Shaver Set,Shopper52 Edwin Clark Rechargeable Cordless Men's Trimmer Shaver Set  ,1999,1979
78,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,1204,Home & Kitchen,Wall art,5Frames0220 railtrack frame,1999,1979
79,8,2021-10-20 11:20:00 +0000 +0000,2021-10-20 12:20:00 +0000 +0000,1,1,421,Home & Kitchen,Electric Heated Mug,Accedre Stainless Steel Electric Heated Travel Mug - CMSS    ,1499,1484
80,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,692,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Fabric Super Stretchable Two Seater Black,2998,2968
81,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,1187,Home & Kitchen,Wall art,5Frames0202 city frame,1999,1979
82,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,1276,Home & Kitchen,Wall art,5Frames0304 peacock frame,1999,1979
83,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,637,Home & Kitchen," Food Blender",Electric 7with 4 Pieces Stainless Steel Food Blender - HANDMX    ,1999,1979
84,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,325,Home Furnishing,Microfibre Bedsheet,Aurome premium micro fibre double bedsheet with 2 pillow covers-Shape print,1499,1484
85,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,990,Home & Kitchen,Camping foldable tent,"Anti Ultraviolet Outdoor Camping Portable Foldable Tent, Water Resistant ",2999,2969
86,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,1279,Home & Kitchen,Wall art,5Frames0307 radha krishna frame,1999,1979
87,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,1258,Home & Kitchen,Wall art,5Frames0283 snow on the tree frame,1999,1979
88,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,1171,Home & Kitchen,Wall art,5Frames0184 forest frame,1999,1979
89,9,2021-10-20 11:40:00 +0000 +0000,2021-10-20 12:40:00 +0000 +0000,1,1,1090,Home & Kitchen,Wall spray gun tool,Portable Wall Paint Zoom Spray Gun Tool    ,2999,2969
90,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,1272,Home & Kitchen,Wall art,5Frames0300 dancing peacock frame,1999,1979
91,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,1166,Home & Kitchen,Wall art,5Frames0175 tree frame,1999,1979
92,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,813,Home & Kitchen,13 pc Steel Knife Scissor,shopper52 13 Piece Stainless Steel Scissor knife set,1999,1979
93,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,732,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Purple,2598,2572
94,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,1148,Home & Kitchen,Wall art,5Frames0157 beautiful frame,1999,1979
95,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,1147,Apparel,Woolen Elegance kurta,Woolkraft Pick Any 1 Woollen Elegance Kurta Rust-Free Size,2999,2969
96,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,740,Home & Kitchen,Cortina Spandex 1 seater,Cortina Spandex & Polyester Fabric Super Stretchable One Seater Purple,2598,2572
97,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,773,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter (Grey and Olive Green, 200 GSM)",2499,2474
98,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,1153,Apparel,Fancy Woolen Shrug,Woolkraft Pick Any 1 Fancy Woolen Shrug Grey-Free Size,2999,2969
99,10,2021-10-20 12:00:00 +0000 +0000,2021-10-20 13:00:00 +0000 +0000,1,1,809,Home & Kitchen,Steel Portable shoe rack,4 later Stainless Steel Portable Folding Shoe Rack Book Cloth Shelf ,1499,1484
100,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1018,Home & Kitchen,Foldable Laptop table,Foldable Laptop Table with 2 USB Cooling Fans - ETB001  ,1999,1979
101,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1131,Accessories,Waldon Hair Clipper,Waldon Professional Hair Clipper with powerful battery,2499,2474
102,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1144,Home & Kitchen,Wall art,5Frames0153 river frame,1999,1979
103,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,482,Home & Kitchen,Cubes Set with Travel Bag,"Shopper52 6pcs Packing Cubes Portable Organiser ,Water Resistant Blue   ",1499,1484
104,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1152,Apparel,Women Winter Dress,Gary Cooper Pack of 2 Women's Winter Dresses-XL,1500,1485
105,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,311,Home Furnishing,Bedsheet Set,Aurome premium micro fibre double bedsheet + 2 pillow covers-multicolor ,1499,1484
106,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,427,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Organizer(2 Layer Bag) Grey  ,1499,1484
107,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1133,Home,Cleaning Combo Set,Clean Plus Mop Combo,2398,2374
108,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1154,Home & Kitchen,Wall art,5Frames0163 sunset frame,1999,1979
109,11,2021-10-20 12:20:00 +0000 +0000,2021-10-20 13:20:00 +0000 +0000,1,1,1122,Home Furnishing,Comforter Bedsheet Set,Aurome microfibre comforter with double bedsheet & 2 pillow covers-Stars,2999,2969
110,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,1145,Apparel,3 Dress Set,Curllie All Set to Dazzle - Pack of 3 Dresses-L,1599,1583
111,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,366,Home & Kitchen,Portable Laptop desk,Foldable Portable Adjustable Multifunction Laptop Study desk with Cup Slot,2499,2474
112,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,1139,Apparel,Cotton Blend Bengal Saree,Chhabra555 Pick Any 1 Cotton Blend Bengal Saree Red,1599,1583
113,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,1233,Home & Kitchen,Wall art,5Frames0256 autumn frame,1999,1979
114,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,339,Electronics & Appliances,School Lunch Bag and Box,Lunch Bag and Box for Home and Office Use Green,1499,1484
115,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,344,Electronics & Appliances,Facial Massager,5 in 1 Smoothing Beauty Care Facial Massager Accupressure Massager,1499,1484
116,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,696,Home & Kitchen,Cortina Spandex 2 seater,Cortina Spandex & Polyester Stretchable Two Seater Brown,2998,2968
117,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,1138,Apparel,Embroidered Woolen kurta,Woolkraft Pick Any 1 Woollen Embroidered Kurta Blue-Free Size,2999,2969
118,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,1260,Home & Kitchen,Wall art,5Frames0285 abstract frame,1999,1979
119,12,2021-10-20 12:40:00 +0000 +0000,2021-10-20 13:40:00 +0000 +0000,1,1,403,Home & Kitchen,Knife Set & Holder,Kitchen Knife Set with Magnetic Knife Holder - CMHKNHNG    ,1999,1979
120,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,608,Home & Kitchen,Portable Grill BBQ Oven,Portable Foldable Charcoal Grill Barbecue Oven  - GRILLBQ  ,1999,1979
121,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,1169,Home & Kitchen,Wall art,5Frames0182 waterfall frame,1999,1979
122,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,425,Home & Kitchen,Travel Shoe Storage,Shopper52 Multi-Purpose Travel  Footwear Storage Organizer(2 Layer Bag) ,1499,1484
123,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,343,Electronics & Appliances,Steel Multipurpose Wrench,Snap N Grip Red Steel Multipurpose Wrench Set Of 2 - SNPGRP    ,1499,1484
124,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,619,Home & Kitchen,Screwdriver Socket Set,46-in-1 PcsScrewdriver Socket Set- 46PCTK    ,2999,2969
125,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,1200,Home & Kitchen,Wall art,5Frames0216 hut frame,1999,1979
126,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,1141,Home Furnishing,Curtain Set with rings,Aurome Window Curtain Set of 2[5x 4Ft] 3D Printed + Polyester Steel Rings,2199,2177
127,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,779,Home Furnishing,Reversible Comforter,"Aurome Reversible Single bed Comforter -Star & Stripe(Dark Blue, 200 GSM)",2499,2474
128,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,333,Electronics & Appliances,Polyester Travel Bag ,Storage Bag Travel Organiser Polyester Pouch Bra Organiser Brown,1299,1286
129,13,2021-10-20 13:00:00 +0000 +0000,2021-10-20 14:00:00 +0000 +0000,1,1,1197,Home & Kitchen,Wall art,5Frames0213 autumn frame,1999,1979
130,14,2021-10-20 13:20:00 +0000 +0000,2021-10-20 14:20:00 +0000 +0000,1,1,385,Home & Kitchen,Canvas Lunch Bag ,Canvas Thermal Insulated Lunch Bag Turquoise Ice    ,1499,1484
